"user_id","total_sessions","total_clicks","avg_clicks","avg_session_minutes","flights_booked","hotels_booked","total_bookings","avg_flight_price","avg_hotel_price","cancellations","flight_discounts_seen","hotel_discounts_seen","total_trips","unique_flight_destination","seats_avg","checked_bags_avg","bags_per_seat_avg","booking_rate","cancellation_rate","sessions_booking_rate","discount_booking_rate","discount_attention_index","travel_intensity_index","gender","married","has_children","home_country","home_city","sign_up_date"
"167852","8","63","7.8750000000000000","0.96666666666666667083","0","0","0","","","0","1","2","0","0","","","","0","0","0","","0.375","0","F","false","false","usa","tampa","2022-05-03"
"171470","8","446","55.7500000000000000","30.70833333333333333750","3","2","3","3679.3566666666666667","","2","3","2","3","2","1.3333333333333333","0.33333333333333333333","0.16666666666666666","0.375","0.25","0.375","1","0.375","0.625","F","false","false","usa","atlanta","2022-05-06"
"174997","8","252","31.5000000000000000","16.52916666666666666250","3","3","3","1075.4966666666666667","112.0000000000000000","1","1","3","3","3","1.3333333333333333","0.33333333333333333333","0.16666666666666666","0.375","0.125","0.375","0.3333333333333333","0.375","0.75","F","false","false","usa","grand rapids","2022-05-10"
"175032","9","127","14.1111111111111111","1.73888888888888888889","2","3","3","554.6250000000000000","139.0000000000000000","0","1","2","2","2","2.0000000000000000","0.50000000000000000000","0.5","0.3333333333333333","0","0.3333333333333333","0.3333333333333333","0.3333333333333333","0.5555555555555556","F","false","false","usa","houston","2022-05-10"
"181157","8","153","19.1250000000000000","2.35208333333333334167","3","3","3","346.4766666666666667","162.3333333333333333","0","2","1","3","2","2.0000000000000000","1.00000000000000000000","0.5","0.375","0","0.375","0.6666666666666666","0.375","0.75","F","true","false","usa","houston","2022-05-15"
"182191","8","148","18.5000000000000000","11.09646615000000000000","1","1","1","537.6700000000000000","","1","1","2","1","1","2.0000000000000000","1.00000000000000000000","0.5","0.125","0.125","0.125","1","0.25","0.25","F","false","true","usa","phoenix","2022-05-16"
"187212","8","128","16.0000000000000000","1.97916666666666666667","3","3","3","414.1900000000000000","217.3333333333333333","0","1","1","3","3","1.00000000000000000000","0.66666666666666666667","0.6666666666666666","0.375","0","0.375","0","0.25","0.75","F","true","true","usa","los angeles","2022-05-21"
"189676","8","93","11.6250000000000000","1.43958333333333333333","1","2","2","1244.3100000000000000","180.5000000000000000","0","1","0","1","1","3.0000000000000000","2.0000000000000000","0.6666666666666666","0.25","0","0.25","0","0.125","0.375","F","false","true","usa","fort worth","2022-05-23"
"190866","9","186","20.6666666666666667","2.56481481481481481481","5","5","5","416.2000000000000000","169.2000000000000000","0","0","1","5","4","1.00000000000000000000","0.40000000000000000000","0.4","0.5555555555555556","0","0.5555555555555556","0","0.1111111111111111","1.1111111111111112","F","false","false","usa","tallahassee","2022-05-24"
"195192","8","225","28.1250000000000000","3.47291666666666667083","1","1","1","394.2900000000000000","160.0000000000000000","0","1","1","1","1","2.0000000000000000","0.00000000000000000000","0","0.125","0","0.125","0","0.25","0.25","F","false","false","usa","chicago","2022-05-28"
"204943","8","292","36.5000000000000000","17.39166666666666667083","7","7","7","475.9657142857142857","191.5714285714285714","1","3","1","7","3","1.4285714285714286","1.2857142857142857","0.9285714285714286","0.875","0.125","0.875","0.2857142857142857","0.375","1.75","M","false","false","canada","ottawa","2022-06-06"
"204997","8","439","54.8750000000000000","23.31963250416666666667","5","4","5","991.1260000000000000","152.2500000000000000","2","3","4","5","4","1.6000000000000000","0.60000000000000000000","0.4","0.625","0.25","0.625","0.6","0.5","1.125","F","true","false","usa","kansas city","2022-06-06"
"205044","9","134","14.8888888888888889","1.83888888888888888889","3","3","3","916.1166666666666667","249.3333333333333333","0","1","0","3","2","2.0000000000000000","0.33333333333333333333","0.3333333333333333","0.3333333333333333","0","0.3333333333333333","0.3333333333333333","0.1111111111111111","0.6666666666666666","F","true","true","canada","toronto","2022-06-06"
"206011","8","156","19.5000000000000000","2.43541666666666666250","4","3","4","261.6475000000000000","113.3333333333333333","0","1","2","4","4","1.00000000000000000000","0.25000000000000000000","0.25","0.5","0","0.5","0.25","0.375","0.875","F","false","true","usa","kansas city","2022-06-07"
"216796","8","125","15.6250000000000000","8.18880736666666665000","2","2","2","2500.8700000000000000","241.0000000000000000","1","4","2","2","1","2.0000000000000000","2.0000000000000000","1","0.25","0.125","0.25","1","0.625","0.5","F","false","false","usa","cincinnati","2022-06-16"
"217114","9","59","6.5555555555555556","0.83148148148148148148","0","0","0","","","0","1","3","0","0","","","","0","0","0","","0.3333333333333333","0","O","true","true","usa","long beach","2022-06-17"
"217136","8","106","13.2500000000000000","1.65625000000000000417","1","2","2","539.5700000000000000","236.5000000000000000","0","2","0","1","1","1.00000000000000000000","0.00000000000000000000","0","0.25","0","0.25","0","0.25","0.375","F","false","true","usa","little rock","2022-06-17"
"220725","9","316","35.1111111111111111","15.81481481481481480741","5","4","5","484.5840000000000000","125.0000000000000000","1","2","2","5","4","1.00000000000000000000","0.20000000000000000000","0.2","0.5555555555555556","0.1111111111111111","0.5555555555555556","0.2","0.3333333333333333","1","F","false","false","usa","stockton","2022-06-20"
"224996","8","102","12.7500000000000000","1.57708333333333333750","2","1","2","448.8050000000000000","231.0000000000000000","0","0","1","2","2","1.00000000000000000000","0.00000000000000000000","0","0.25","0","0.25","0","0.125","0.375","F","false","true","canada","halifax","2022-06-23"
"226367","8","114","14.2500000000000000","1.75833333333333335000","3","3","3","296.4033333333333333","253.0000000000000000","0","1","0","3","3","1.3333333333333333","0.66666666666666666667","0.6666666666666666","0.375","0","0.375","0.3333333333333333","0.125","0.75","F","false","false","usa","washington","2022-06-25"
"228195","9","116","12.8888888888888889","1.59629629629629629630","0","0","0","","","0","1","0","0","0","","","","0","0","0","","0.1111111111111111","0","F","false","true","usa","los angeles","2022-06-26"
"228872","8","126","15.7500000000000000","1.96666666666666668333","1","2","2","509.2100000000000000","94.0000000000000000","0","1","0","1","1","1.00000000000000000000","1.00000000000000000000","1","0.25","0","0.25","0","0.125","0.375","M","false","false","usa","san antonio","2022-06-27"
"229009","8","144","18.0000000000000000","4.41309048749999998333","4","3","4","1127.2225000000000000","149.5000000000000000","1","1","1","4","3","1.00000000000000000000","0.25000000000000000000","0.25","0.5","0.125","0.5","0.25","0.125","0.875","F","false","false","usa","stockton","2022-06-27"
"229108","8","321","40.1250000000000000","16.87083333333333332500","2","1","2","438.6100000000000000","","1","3","3","2","1","1.00000000000000000000","0.00000000000000000000","0","0.25","0.125","0.25","0.5","0.625","0.375","F","false","false","usa","burlington","2022-06-27"
"229330","8","129","16.1250000000000000","1.99375000000000001667","4","4","4","387.0275000000000000","209.2500000000000000","0","0","1","4","3","1.7500000000000000","0.25000000000000000000","0.125","0.5","0","0.5","0","0.125","1","F","true","false","usa","colorado springs","2022-06-27"
"232647","8","100","12.5000000000000000","1.56458333333333334583","1","1","2","237.1000000000000000","213.0000000000000000","0","1","0","1","1","1.00000000000000000000","1.00000000000000000000","1","0.25","0","0.25","0","0.125","0.25","F","false","false","usa","birmingham","2022-06-30"
"249521","8","151","18.8750000000000000","2.34374999999999999583","1","2","2","642.0200000000000000","141.5000000000000000","0","1","3","1","1","1.00000000000000000000","1.00000000000000000000","1","0.25","0","0.25","0.5","0.375","0.375","F","true","true","canada","ottawa","2022-07-15"
"252835","8","117","14.6250000000000000","1.80416666666666666250","5","4","5","335.3100000000000000","132.7500000000000000","0","1","1","5","3","1.00000000000000000000","0.60000000000000000000","0.6","0.625","0","0.625","0.2","0.25","1.125","F","false","true","usa","chicago","2022-07-18"
"258451","8","167","20.8750000000000000","3.66458333333333334167","1","2","2","","178.0000000000000000","1","2","1","0","0","","","","0.25","0.125","0.25","0.5","0.25","0.375","F","false","false","usa","miami","2022-07-22"
"264470","8","118","14.7500000000000000","1.85000000000000000417","2","2","2","436.5100000000000000","200.0000000000000000","0","1","1","2","2","1.00000000000000000000","0.50000000000000000000","0.5","0.25","0","0.25","0.5","0.25","0.5","F","false","true","usa","bakersfield","2022-07-27"
"276512","8","98","12.2500000000000000","1.52291666666666667500","1","1","1","395.6900000000000000","100.0000000000000000","0","2","2","1","1","1.00000000000000000000","1.00000000000000000000","1","0.125","0","0.125","0","0.375","0.25","F","true","true","usa","austin","2022-08-06"
"281952","8","158","19.7500000000000000","2.4395833333333333","2","2","2","342.3600000000000000","131.5000000000000000","0","0","1","2","2","1.00000000000000000000","1.5000000000000000","1.5","0.25","0","0.25","0.5","0.125","0.5","F","false","false","usa","louisville","2022-08-11"
"283325","8","114","14.2500000000000000","1.76041666666666666250","1","2","2","453.2700000000000000","360.5000000000000000","0","2","1","1","1","1.00000000000000000000","0.00000000000000000000","0","0.25","0","0.25","0.5","0.375","0.375","F","true","false","usa","dallas","2022-08-12"
"290123","9","190","21.1111111111111111","2.59814814814814813704","7","6","7","685.1585714285714286","240.0000000000000000","0","0","0","7","7","1.5714285714285714","0.85714285714285714286","0.5","0.7777777777777778","0","0.7777777777777778","0","0","1.4444444444444444","F","true","false","usa","houston","2022-08-18"
"297546","8","207","25.8750000000000000","3.2145833333333333","4","5","5","415.1800000000000000","106.0000000000000000","0","0","1","4","4","1.5000000000000000","0.75000000000000000000","0.625","0.625","0","0.625","0.2","0.125","1.125","F","true","false","usa","new york","2022-08-24"
"298253","8","98","12.2500000000000000","1.52916666666666667917","1","0","1","712.4200000000000000","","0","2","1","1","1","1.00000000000000000000","2.0000000000000000","2","0.125","0","0.125","0","0.25","0.125","F","true","true","usa","los angeles","2022-08-24"
"299476","9","187","20.7777777777777778","2.56851851851851853704","1","1","1","192.3800000000000000","71.0000000000000000","0","2","2","1","1","1.00000000000000000000","0.00000000000000000000","0","0.1111111111111111","0","0.1111111111111111","0","0.3333333333333333","0.2222222222222222","F","true","false","usa","atlanta","2022-08-25"
"306165","8","89","11.1250000000000000","1.37500000000000000833","0","0","0","","","0","0","0","0","0","","","","0","0","0","","0","0","F","false","false","usa","cleveland","2022-08-31"
"306819","8","329","41.1250000000000000","17.69791666666666667083","3","3","3","90.0533333333333333","298.6666666666666667","1","2","2","3","2","1.00000000000000000000","0.33333333333333333333","0.3333333333333333","0.375","0.125","0.375","0.3333333333333333","0.375","0.75","F","true","true","usa","new york","2022-09-01"
"312488","8","76","9.5000000000000000","1.18333333333333332917","1","1","1","407.1000000000000000","299.0000000000000000","0","1","1","1","1","1.00000000000000000000","1.00000000000000000000","1","0.125","0","0.125","0","0.25","0.25","M","true","false","usa","new york","2022-09-05"
"313724","8","351","43.8750000000000000","18.5062500000000000","5","6","6","382.2600000000000000","183.5000000000000000","1","1","1","5","4","1.2000000000000000","0.80000000000000000000","0.8","0.75","0.125","0.75","0.16666666666666666","0.125","1.375","F","false","false","usa","tulsa","2022-09-06"
"316527","8","139","17.3750000000000000","2.16666666666666666667","4","4","4","434.9725000000000000","322.7500000000000000","0","1","1","4","4","1.2500000000000000","0.25000000000000000000","0.25","0.5","0","0.5","0.25","0.25","1","F","true","true","canada","winnipeg","2022-09-08"
"317688","8","133","16.6250000000000000","2.06666666666666667083","4","4","4","309.6850000000000000","168.2500000000000000","0","2","1","4","4","1.00000000000000000000","0.50000000000000000000","0.5","0.5","0","0.5","0.25","0.375","1","F","false","true","usa","indianapolis","2022-09-09"
"322867","8","82","10.2500000000000000","1.28333333333333332083","1","1","1","173.0400000000000000","189.0000000000000000","0","2","2","1","1","1.00000000000000000000","1.00000000000000000000","1","0.125","0","0.125","0","0.375","0.25","F","false","false","usa","mobile","2022-09-14"
"324191","8","86","10.7500000000000000","1.33541666666666666667","2","2","2","49.8700000000000000","273.5000000000000000","0","2","1","2","1","1.5000000000000000","0.50000000000000000000","0.25","0.25","0","0.25","0","0.25","0.5","F","false","false","usa","san diego","2022-09-15"
"328590","8","383","47.8750000000000000","18.09166666666666666250","4","3","4","914.1525000000000000","155.0000000000000000","1","2","3","4","3","1.5000000000000000","0.25000000000000000000","0.08333333333333333","0.5","0.125","0.5","0.5","0.5","0.875","F","false","false","usa","san diego","2022-09-18"
"330764","8","375","46.8750000000000000","17.68541666666666665833","2","3","4","375.5200000000000000","129.5000000000000000","1","1","2","2","1","3.0000000000000000","1.00000000000000000000","0.3333333333333333","0.5","0.125","0.5","0.25","0.25","0.625","F","false","false","usa","detroit","2022-09-20"
"330893","8","133","16.6250000000000000","2.06666666666666667083","3","3","3","287.2033333333333333","138.0000000000000000","0","0","1","3","3","1.00000000000000000000","0.66666666666666666667","0.6666666666666666","0.375","0","0.375","0","0.125","0.75","F","true","true","usa","oklahoma city","2022-09-20"
"331039","8","198","24.7500000000000000","10.16742021666666667917","2","2","2","2290.8700000000000000","209.0000000000000000","1","2","3","2","1","4.0000000000000000","3.0000000000000000","0.75","0.25","0.125","0.25","1","0.5","0.5","F","true","true","canada","london","2022-09-20"
"334787","8","119","14.8750000000000000","1.84791666666666666667","3","3","3","252.7233333333333333","169.0000000000000000","0","2","0","3","3","1.00000000000000000000","0.66666666666666666667","0.6666666666666666","0.375","0","0.375","0.3333333333333333","0.25","0.75","F","false","false","usa","minneapolis","2022-09-23"
"337227","8","83","10.3750000000000000","1.28333333333333332917","0","0","0","","","0","0","1","0","0","","","","0","0","0","","0.125","0","F","true","false","usa","santa ana","2022-09-25"
"338086","8","137","17.1250000000000000","2.14166666666666666250","2","2","2","490.8450000000000000","63.0000000000000000","0","1","1","2","2","1.00000000000000000000","0.50000000000000000000","0.5","0.25","0","0.25","0.5","0.25","0.5","F","false","true","usa","washington","2022-09-25"
"340166","8","88","11.0000000000000000","1.36041666666666667500","0","1","1","","237.0000000000000000","0","1","1","0","0","","","","0.125","0","0.125","0","0.25","0.125","M","true","true","usa","san francisco","2022-09-27"
"343928","8","122","15.2500000000000000","1.87916666666666667500","2","1","2","2775.3100000000000000","116.0000000000000000","0","2","1","2","2","1.5000000000000000","0.50000000000000000000","0.25","0.25","0","0.25","0.5","0.375","0.375","F","true","false","usa","el paso","2022-09-30"
"347778","9","162","18.0000000000000000","2.22222222222222221852","5","4","5","846.7380000000000000","226.7500000000000000","0","2","0","5","4","1.6000000000000000","1.00000000000000000000","0.85","0.5555555555555556","0","0.5555555555555556","0","0.2222222222222222","1","F","false","false","usa","las vegas","2022-10-03"
"348817","8","125","15.6250000000000000","1.93333333333333333750","3","4","4","458.2066666666666667","259.0000000000000000","0","1","0","3","3","1.00000000000000000000","0.66666666666666666667","0.6666666666666666","0.5","0","0.5","0","0.125","0.875","F","false","false","canada","calgary","2022-10-04"
"348863","8","81","10.1250000000000000","1.24375000000000000000","0","0","0","","","0","0","1","0","0","","","","0","0","0","","0.125","0","F","true","false","usa","san antonio","2022-10-04"
"349132","9","133","14.7777777777777778","1.83888888888888888889","2","3","3","360.5300000000000000","193.6666666666666667","0","0","1","2","2","2.0000000000000000","0.50000000000000000000","0.16666666666666666","0.3333333333333333","0","0.3333333333333333","0.3333333333333333","0.1111111111111111","0.5555555555555556","F","false","false","usa","cincinnati","2022-10-04"
"350648","8","295","36.8750000000000000","13.45311603749999999167","2","2","2","212.1800000000000000","185.0000000000000000","1","3","2","2","1","1.00000000000000000000","0.00000000000000000000","0","0.25","0.125","0.25","0.5","0.375","0.5","F","false","false","usa","lincoln","2022-10-05"
"353271","8","84","10.5000000000000000","1.31458333333333334167","1","1","1","408.4000000000000000","136.0000000000000000","0","1","1","1","1","2.0000000000000000","0.00000000000000000000","0","0.125","0","0.125","0","0.25","0.25","F","false","true","usa","milwaukee","2022-10-07"
"353694","8","100","12.5000000000000000","1.54166666666666667500","2","2","2","230.6850000000000000","124.0000000000000000","0","3","0","2","2","1.5000000000000000","0.50000000000000000000","0.25","0.25","0","0.25","0","0.375","0.5","F","false","true","usa","new york","2022-10-07"
"354050","8","172","21.5000000000000000","2.65208333333333332500","5","5","5","391.5760000000000000","210.4000000000000000","0","1","1","5","5","1.2000000000000000","0.20000000000000000000","0.2","0.625","0","0.625","0.4","0.25","1.25","F","false","false","usa","detroit","2022-10-07"
"354260","8","116","14.5000000000000000","1.79791666666666667083","2","1","2","582.5050000000000000","260.0000000000000000","0","2","0","2","2","1.00000000000000000000","1.00000000000000000000","1","0.25","0","0.25","0","0.25","0.375","F","false","false","usa","providence","2022-10-07"
"354311","8","98","12.2500000000000000","1.53333333333333332083","2","1","2","536.4450000000000000","97.0000000000000000","0","1","0","2","2","1.00000000000000000000","0.50000000000000000000","0.5","0.25","0","0.25","0","0.125","0.375","F","true","false","usa","tucson","2022-10-08"
"354950","8","100","12.5000000000000000","1.56875000000000000417","1","1","1","460.5400000000000000","127.0000000000000000","0","0","1","1","1","1.00000000000000000000","1.00000000000000000000","1","0.125","0","0.125","0","0.125","0.25","M","true","false","usa","amarillo","2022-10-08"
"356046","8","101","12.6250000000000000","1.56666666666666666250","2","2","2","391.9050000000000000","97.5000000000000000","0","1","1","2","2","1.5000000000000000","0.00000000000000000000","0","0.25","0","0.25","0","0.25","0.5","F","false","false","canada","ottawa","2022-10-09"
"357737","8","419","52.3750000000000000","18.35208333333333332917","5","6","6","435.3800000000000000","171.1666666666666667","1","1","4","5","3","1.00000000000000000000","0.40000000000000000000","0.4","0.75","0.125","0.75","0.5","0.5","1.375","F","true","true","usa","san diego","2022-10-10"
"359072","8","318","39.7500000000000000","16.39539336875000000000","4","4","4","197.6175000000000000","123.0000000000000000","1","3","1","4","3","1.00000000000000000000","0.25000000000000000000","0.25","0.5","0.125","0.5","0.25","0.375","1","F","true","true","canada","montreal","2022-10-11"
"359080","8","126","15.7500000000000000","1.98333333333333332917","4","2","4","1288.3900000000000000","338.5000000000000000","0","1","1","4","4","1.2500000000000000","1.00000000000000000000","0.875","0.5","0","0.5","0","0.25","0.75","F","true","false","usa","new york","2022-10-11"
"359653","8","127","15.8750000000000000","1.96666666666666666250","2","2","2","392.1650000000000000","215.0000000000000000","0","1","2","2","2","1.00000000000000000000","1.00000000000000000000","1","0.25","0","0.25","0.5","0.375","0.5","M","false","false","canada","victoria","2022-10-12"
"361459","8","59","7.3750000000000000","0.93333333333333333333","1","1","1","393.9100000000000000","165.0000000000000000","0","0","2","1","1","1.00000000000000000000","1.00000000000000000000","1","0.125","0","0.125","0","0.25","0.25","F","true","true","usa","houston","2022-10-13"
"361759","9","139","15.4444444444444444","1.89814814814814815556","4","3","4","415.1475000000000000","79.6666666666666667","0","3","2","4","4","1.00000000000000000000","0.50000000000000000000","0.5","0.4444444444444444","0","0.4444444444444444","0.25","0.4444444444444444","0.7777777777777778","F","true","false","canada","winnipeg","2022-10-13"
"363535","8","248","31.0000000000000000","14.19322597916666666250","4","4","4","332.0375000000000000","185.0000000000000000","1","4","1","4","3","1.2500000000000000","0.75000000000000000000","0.625","0.5","0.125","0.5","0.5","0.5","1","F","false","false","usa","charlotte","2022-10-14"
"365825","8","355","44.3750000000000000","17.37916666666666666667","2","3","3","64.6300000000000000","180.3333333333333333","1","2","1","1","1","1.00000000000000000000","1.00000000000000000000","1","0.375","0.125","0.375","0.3333333333333333","0.25","0.625","F","false","false","usa","los angeles","2022-10-16"
"371201","8","105","13.1250000000000000","1.61875000000000000417","1","0","1","199.4700000000000000","","0","1","1","1","1","1.00000000000000000000","3.0000000000000000","3","0.125","0","0.125","0","0.25","0.125","M","false","true","usa","new york","2022-10-20"
"372970","8","100","12.5000000000000000","1.57708333333333332917","2","2","2","646.6500000000000000","204.0000000000000000","0","2","2","2","2","1.00000000000000000000","0.50000000000000000000","0.5","0.25","0","0.25","0","0.375","0.5","F","false","false","usa","charlotte","2022-10-21"
"373489","9","118","13.1111111111111111","1.60740740740740740370","1","1","1","7451.3100000000000000","51.0000000000000000","0","3","4","1","1","4.0000000000000000","3.0000000000000000","0.75","0.1111111111111111","0","0.1111111111111111","1","0.6666666666666666","0.2222222222222222","F","true","true","usa","wichita","2022-10-21"
"374331","8","338","42.2500000000000000","17.18750000000000000000","2","2","3","236.2600000000000000","280.0000000000000000","1","4","2","2","1","1.00000000000000000000","1.00000000000000000000","1","0.375","0.125","0.375","0.3333333333333333","0.5","0.5","M","false","false","usa","milwaukee","2022-10-22"
"374340","9","78","8.6666666666666667","1.07407407407407406667","1","0","1","3966.1900000000000000","","0","0","1","1","1","2.0000000000000000","1.00000000000000000000","0.5","0.1111111111111111","0","0.1111111111111111","0","0.1111111111111111","0.1111111111111111","F","true","false","usa","new york","2022-10-22"
"374341","8","105","13.1250000000000000","1.63541666666666667500","0","3","3","","152.3333333333333333","0","1","0","0","0","","","","0.375","0","0.375","0","0.125","0.375","F","false","false","usa","detroit","2022-10-22"
"375160","8","41","5.1250000000000000","0.63333333333333333333","0","0","0","","","0","1","1","0","0","","","","0","0","0","","0.25","0","F","false","false","usa","houston","2022-10-22"
"375729","8","142","17.7500000000000000","2.18541666666666667083","3","3","3","344.0533333333333333","271.3333333333333333","0","3","2","3","3","1.00000000000000000000","0.33333333333333333333","0.3333333333333333","0.375","0","0.375","0.6666666666666666","0.625","0.75","F","false","false","usa","atlanta","2022-10-23"
"375751","8","192","24.0000000000000000","2.94583333333333334167","3","2","3","235.8533333333333333","166.5000000000000000","0","0","1","3","3","1.00000000000000000000","0.33333333333333333333","0.3333333333333333","0.375","0","0.375","0","0.125","0.625","F","true","false","usa","cleveland","2022-10-23"
"376159","8","102","12.7500000000000000","1.59166666666666667500","1","2","2","367.2400000000000000","127.5000000000000000","0","0","0","1","1","1.00000000000000000000","1.00000000000000000000","1","0.25","0","0.25","0","0","0.375","F","false","false","usa","long beach","2022-10-23"
"377069","8","260","32.5000000000000000","15.94375000000000000417","2","1","2","926.6700000000000000","","1","1","2","2","1","2.0000000000000000","1.00000000000000000000","0.5","0.25","0.125","0.25","0.5","0.25","0.375","F","true","false","usa","new york","2022-10-24"
"377411","8","118","14.7500000000000000","1.84375000000000000000","2","2","2","504.3050000000000000","113.5000000000000000","0","3","1","2","2","1.5000000000000000","0.00000000000000000000","0","0.25","0","0.25","0.5","0.5","0.5","F","true","false","canada","montreal","2022-10-24"
"378565","8","136","17.0000000000000000","2.11874999999999999167","2","5","5","354.8150000000000000","144.6000000000000000","0","4","0","2","2","1.00000000000000000000","0.50000000000000000000","0.5","0.625","0","0.625","0.2","0.5","0.875","F","true","true","usa","nashville","2022-10-25"
"379543","8","104","13.0000000000000000","1.59375000000000000000","3","3","3","385.0400000000000000","231.6666666666666667","0","1","1","3","3","1.00000000000000000000","0.33333333333333333333","0.3333333333333333","0.375","0","0.375","0","0.25","0.75","F","true","false","usa","san jose","2022-10-25"
"380434","8","114","14.2500000000000000","1.73958333333333332917","3","3","3","356.9200000000000000","265.0000000000000000","0","2","1","3","3","1.00000000000000000000","0.33333333333333333333","0.3333333333333333","0.375","0","0.375","0.3333333333333333","0.375","0.75","F","true","true","usa","oklahoma city","2022-10-26"
"380436","8","107","13.3750000000000000","1.65625000000000000417","1","1","1","113.2500000000000000","165.0000000000000000","0","0","2","1","1","1.00000000000000000000","1.00000000000000000000","1","0.125","0","0.125","1","0.25","0.25","F","false","false","usa","new york","2022-10-26"
"380757","8","122","15.2500000000000000","1.90208333333333333334","3","3","3","165.2066666666666667","169.6666666666666667","0","1","2","3","3","1.00000000000000000000","0.33333333333333333333","0.3333333333333333","0.375","0","0.375","0.3333333333333333","0.375","0.75","F","false","true","usa","los angeles","2022-10-26"
"380874","8","117","14.6250000000000000","1.81666666666666667917","3","3","3","280.0833333333333333","178.3333333333333333","0","0","3","3","3","1.00000000000000000000","0.66666666666666666667","0.6666666666666666","0.375","0","0.375","1","0.375","0.75","F","true","false","usa","louisville","2022-10-26"
"380949","8","432","54.0000000000000000","18.5979166666666667","6","5","6","368.6450000000000000","230.0000000000000000","1","1","2","6","4","1.00000000000000000000","0.16666666666666666667","0.16666666666666666","0.75","0.125","0.75","0.3333333333333333","0.25","1.375","F","false","false","usa","san antonio","2022-10-26"
